id_pedido,cif_empresa,id_producto,nombre_producto,destino,provincia,cantidad,fecha_pedido,fecha_caducidad,fecha_entrega_estimada,estado,fecha_entregado
3641514,A43314608,7,Pechuga de pollo fresca 1kg,"41.604913, 0.679305",Lleida,725,2024-12-16,2024-12-20,2024-12-17,En fabricación,
6904605,H22774301,7,Pechuga de pollo fresca 1kg,"41.116767, -8.574959",Oporto,798,2024-12-16,2024-12-20,2024-12-17,En fabricación,
6296698,C70723988,13,Fresas frescas (caja de 250gr),"43.232124, -2.888324",Bizkaia,749,2024-12-16,2024-12-18,2024-12-15,En fabricación,
8163197,J34567890,2,Huevos frescos (4 unidades),"39.014444, -1.88264",Albacete,662,2024-12-16,2025-01-13,2025-01-10,En fabricación,
6999130,B87766619,6,Carne de ternera picada 500gr,"43.264309, -1.972006",Gipuzkoa,839,2024-12-16,2024-12-21,2024-12-18,En fabricación,
6984516,K19267654,19,Patatas para cocinar (1kg),"38.544685, -7.915859",Évora,828,2024-12-16,2024-12-24,2024-12-21,En fabricación,
5101838,C17729241,19,Patatas para cocinar (1kg),"40.551625, -8.553303",Aveiro,586,2024-12-16,2024-12-24,2024-12-21,En fabricación,
5655095,H22774301,9,Jamón serrano loncheado 150gr,"41.116767, -8.574959",Oporto,922,2024-12-16,2024-12-31,2024-12-28,En fabricación,
8796112,J34567890,9,Jamón serrano loncheado 150gr,"39.014444, -1.88264",Albacete,851,2024-12-16,2024-12-31,2024-12-28,En fabricación,
8384238,H60877269,15,Lechuga romana 1 unidad,"43.443127, -3.864163",Cantabria,735,2024-12-16,2024-12-20,2024-12-17,En fabricación,
9584991,C17729241,11,"Manzanas rojas (6 unidades, aprox. 1kg)","40.551625, -8.553303",Aveiro,745,2024-12-16,2024-12-21,2024-12-18,En fabricación,
2469591,K19267654,9,Jamón serrano loncheado 150gr,"38.544685, -7.915859",Évora,820,2024-12-16,2024-12-31,2024-12-28,En fabricación,
3501520,C37487819,6,Carne de ternera picada 500gr,"42.362387, -3.624425",Burgos,751,2024-12-16,2024-12-21,2024-12-18,En fabricación,
1815472,H19882206,19,Patatas para cocinar (1kg),"42.455927, -2.407701",Logroño,953,2024-12-16,2024-12-24,2024-12-21,En fabricación,
6797257,B87766619,15,Lechuga romana 1 unidad,"43.264309, -1.972006",Gipuzkoa,874,2024-12-16,2024-12-20,2024-12-17,En fabricación,
3027798,H22774301,3,Queso cheddar 200gr,"41.116767, -8.574959",Oporto,639,2024-12-16,2024-12-30,2024-12-27,En fabricación,
4108697,E37234925,3,Queso cheddar 200gr,"41.78641, -1.989204",Soria,720,2024-12-16,2024-12-30,2024-12-27,En fabricación,
5239233,D23336156,16,Tomates maduros (aprox. 1kg),"39.806559, -7.528487",Castelo Branco,935,2024-12-16,2024-12-21,2024-12-18,En fabricación,
5828703,D43972411,9,Jamón serrano loncheado 150gr,"36.702452, -4.472161",Málaga,738,2024-12-16,2024-12-31,2024-12-28,En fabricación,
8883774,A92333790,14,Espinacas frescas en bolsa 300gr,"42.483562, 1.490046",Andorra la Vella,724,2024-12-16,2024-12-19,2024-12-16,En fabricación,
1744738,E42477092,19,Patatas para cocinar (1kg),"37.875219, -4.763063",Córdoba,849,2024-12-16,2024-12-24,2024-12-21,En fabricación,
4221059,F36531008,4,Yogur natural 4 unidades (125gr cada uno),"40.365727, -1.157177",Teruel,749,2024-12-16,2025-01-02,2024-12-30,En fabricación,
9089037,L59853658,13,Fresas frescas (caja de 250gr),"38.541717, -8.827679",Setúbal,796,2024-12-16,2024-12-18,2024-12-15,En fabricación,
5748135,B87766619,13,Fresas frescas (caja de 250gr),"43.264309, -1.972006",Gipuzkoa,719,2024-12-16,2024-12-18,2024-12-15,En fabricación,
8360814,F36531008,12,"Plátanos maduros (6 unidades, aprox. 1kg)","40.365727, -1.157177",Teruel,562,2024-12-16,2024-12-20,2024-12-17,En fabricación,
3988842,D90401382,3,Queso cheddar 200gr,"42.583276, -5.573597",León,853,2024-12-16,2024-12-30,2024-12-27,En fabricación,
1384928,G16043750,10,Tocino ahumado en lonchas 200gr,"42.910419, -8.515368",Ourense,937,2024-12-16,2024-12-26,2024-12-23,En fabricación,
9965054,G56506922,9,Jamón serrano loncheado 150gr,"39.168104, -3.465384",Ciudad Real,843,2024-12-16,2024-12-31,2024-12-28,En fabricación,
6855645,F86466817,11,"Manzanas rojas (6 unidades, aprox. 1kg)","37.081185, -7.891208",Faro,560,2024-12-16,2024-12-21,2024-12-18,En fabricación,
5623581,K42111490,9,Jamón serrano loncheado 150gr,"41.712777, -8.85317",Viana do Castelo,835,2024-12-16,2024-12-31,2024-12-28,En fabricación,
9688301,H22774301,11,"Manzanas rojas (6 unidades, aprox. 1kg)","41.116767, -8.574959",Oporto,952,2024-12-16,2024-12-21,2024-12-18,En fabricación,
1644511,F36531008,9,Jamón serrano loncheado 150gr,"40.365727, -1.157177",Teruel,693,2024-12-16,2024-12-31,2024-12-28,En fabricación,
3445450,B70158087,9,Jamón serrano loncheado 150gr,"40.190739, -8.517509",Coimbra,723,2024-12-16,2024-12-31,2024-12-28,En fabricación,
9724272,A46715217,20,Pan fresco de hogaza (500gr),"41.53178, -8.2422746",Braga,953,2024-12-16,2024-12-19,2024-12-16,En fabricación,
5370948,D43972411,20,Pan fresco de hogaza (500gr),"36.702452, -4.472161",Málaga,695,2024-12-16,2024-12-19,2024-12-16,En fabricación,
5148355,L59853658,8,Filetes de pescado blanco 500gr,"38.541717, -8.827679",Setúbal,798,2024-12-16,2024-12-22,2024-12-19,En fabricación,
9913776,E37234925,1,Leche entera 500ml,"41.78641, -1.989204",Soria,847,2024-12-16,2024-12-22,2024-12-19,En fabricación,
5032327,E48367217,19,Patatas para cocinar (1kg),"39.752122, -8.865028",Leiria,628,2024-12-16,2024-12-24,2024-12-21,En fabricación,
4282875,K19267654,10,Tocino ahumado en lonchas 200gr,"38.544685, -7.915859",Évora,921,2024-12-16,2024-12-26,2024-12-23,En fabricación,
3529125,J34567890,4,Yogur natural 4 unidades (125gr cada uno),"39.014444, -1.88264",Albacete,842,2024-12-16,2025-01-02,2024-12-30,En fabricación,
3656326,K19267654,20,Pan fresco de hogaza (500gr),"38.544685, -7.915859",Évora,740,2024-12-16,2024-12-19,2024-12-16,En fabricación,
8012060,K19501659,14,Espinacas frescas en bolsa 300gr,"42.456239, 1.485435",La Massana,708,2024-12-16,2024-12-19,2024-12-16,En fabricación,
6842860,D23336156,7,Pechuga de pollo fresca 1kg,"39.806559, -7.528487",Castelo Branco,587,2024-12-16,2024-12-20,2024-12-17,En fabricación,
6827490,E42477092,17,Cebollas amarillas (aprox. 1kg),"37.875219, -4.763063",Córdoba,648,2024-12-16,2024-12-20,2024-12-17,En fabricación,
5090088,D23336156,14,Espinacas frescas en bolsa 300gr,"39.806559, -7.528487",Castelo Branco,919,2024-12-16,2024-12-19,2024-12-16,En fabricación,
9257342,A92333790,13,Fresas frescas (caja de 250gr),"42.483562, 1.490046",Andorra la Vella,631,2024-12-16,2024-12-18,2024-12-15,En fabricación,
3026258,E62924835,3,Queso cheddar 200gr,"37.269298, -5.994452",Sevilla,736,2024-12-16,2024-12-30,2024-12-27,En fabricación,
9552627,A46715217,2,Huevos frescos (4 unidades),"41.53178, -8.2422746",Braga,962,2024-12-16,2025-01-13,2025-01-10,En fabricación,
9909883,D90401382,12,"Plátanos maduros (6 unidades, aprox. 1kg)","42.583276, -5.573597",León,669,2024-12-16,2024-12-20,2024-12-17,En fabricación,
7817497,F34181536,18,Zanahorias frescas (500gr),"41.830116, 0.216181",Huesca,830,2024-12-16,2024-12-19,2024-12-16,En fabricación,
3859402,C65081215,14,Espinacas frescas en bolsa 300gr,"41.734671, -1.206108",Zaragoza,892,2024-12-16,2024-12-19,2024-12-16,En fabricación,
7989685,B87766619,20,Pan fresco de hogaza (500gr),"43.264309, -1.972006",Gipuzkoa,921,2024-12-16,2024-12-19,2024-12-16,En fabricación,
7708070,F34425120,20,Pan fresco de hogaza (500gr),"39.449253, -6.381213",Cáceres,810,2024-12-16,2024-12-19,2024-12-16,En fabricación,
1933472,B12345678,18,Zanahorias frescas (500gr),"43.269516, -8.411087",A Coruña,593,2024-12-16,2024-12-19,2024-12-16,En fabricación,
5271399,D54661573,9,Jamón serrano loncheado 150gr,"41.541969, -4.663801",Valladolid,801,2024-12-16,2024-12-31,2024-12-28,En fabricación,
2535135,L34845958,3,Queso cheddar 200gr,"40.399621, -3.59424",Madrid,790,2024-12-16,2024-12-30,2024-12-27,En fabricación,
8980539,G23456789,8,Filetes de pescado blanco 500gr,"38.34061, -0.539066",Alicante,617,2024-12-16,2024-12-22,2024-12-19,En fabricación,
8898252,L11840211,4,Yogur natural 4 unidades (125gr cada uno),"41.275076, 1.513732",Tarragona,970,2024-12-16,2025-01-02,2024-12-30,En fabricación,
6337117,K42111490,15,Lechuga romana 1 unidad,"41.712777, -8.85317",Viana do Castelo,583,2024-12-16,2024-12-20,2024-12-17,En fabricación,
4106030,C23977041,19,Patatas para cocinar (1kg),"41.519608, -5.736363",Zamora,778,2024-12-16,2024-12-24,2024-12-21,En fabricación,
6618500,E62924835,7,Pechuga de pollo fresca 1kg,"37.269298, -5.994452",Sevilla,622,2024-12-16,2024-12-20,2024-12-17,En fabricación,
5289042,D87654321,5,Mantequilla 100gr,"36.783819, -2.742398",Almería,611,2024-12-16,2024-12-26,2024-12-23,En fabricación,
7190506,K19267654,11,"Manzanas rojas (6 unidades, aprox. 1kg)","38.544685, -7.915859",Évora,658,2024-12-16,2024-12-21,2024-12-18,En fabricación,
3184266,K20813122,14,Espinacas frescas en bolsa 300gr,"40.582396, -7.154403",Guarda,598,2024-12-16,2024-12-19,2024-12-16,En fabricación,
5693339,E68044155,3,Queso cheddar 200gr,"39.97722, -0.008643",Castellón,627,2024-12-16,2024-12-30,2024-12-27,En fabricación,
9645596,K41092198,2,Huevos frescos (4 unidades),"41.788533, -6.779713",Braganza,923,2024-12-16,2025-01-13,2025-01-10,En fabricación,
2283929,L11840211,18,Zanahorias frescas (500gr),"41.275076, 1.513732",Tarragona,838,2024-12-16,2024-12-19,2024-12-16,En fabricación,
6315442,G56506922,5,Mantequilla 100gr,"39.168104, -3.465384",Ciudad Real,965,2024-12-16,2024-12-26,2024-12-23,En fabricación,
4374339,F59700387,14,Espinacas frescas en bolsa 300gr,"37.253795, -7.229716",Huelva,791,2024-12-16,2024-12-19,2024-12-16,En fabricación,
2707089,H98721977,7,Pechuga de pollo fresca 1kg,"40.630214, -7.876921",Viseu,626,2024-12-16,2024-12-20,2024-12-17,En fabricación,
8320870,C23977041,16,Tomates maduros (aprox. 1kg),"41.519608, -5.736363",Zamora,652,2024-12-16,2024-12-21,2024-12-18,En fabricación,
9306209,G23456789,19,Patatas para cocinar (1kg),"38.34061, -0.539066",Alicante,909,2024-12-16,2024-12-24,2024-12-21,En fabricación,
2784000,H22774301,11,"Manzanas rojas (6 unidades, aprox. 1kg)","41.116767, -8.574959",Oporto,638,2024-12-16,2024-12-21,2024-12-18,En fabricación,
9759405,C23977041,19,Patatas para cocinar (1kg),"41.519608, -5.736363",Zamora,817,2024-12-16,2024-12-24,2024-12-21,En fabricación,
2855259,A46715217,16,Tomates maduros (aprox. 1kg),"41.53178, -8.2422746",Braga,973,2024-12-16,2024-12-21,2024-12-18,En fabricación,
2998228,L74463520,12,"Plátanos maduros (6 unidades, aprox. 1kg)","39.718055, -1.437577",Cuenca,793,2024-12-16,2024-12-20,2024-12-17,En fabricación,
6539569,E68044155,16,Tomates maduros (aprox. 1kg),"39.97722, -0.008643",Castellón,936,2024-12-16,2024-12-21,2024-12-18,En fabricación,
2304870,A46715217,5,Mantequilla 100gr,"41.53178, -8.2422746",Braga,914,2024-12-16,2024-12-26,2024-12-23,En fabricación,
3905133,A92333790,19,Patatas para cocinar (1kg),"42.483562, 1.490046",Andorra la Vella,688,2024-12-16,2024-12-24,2024-12-21,En fabricación,
4837161,H60877269,20,Pan fresco de hogaza (500gr),"43.443127, -3.864163",Cantabria,688,2024-12-16,2024-12-19,2024-12-16,En fabricación,
1136654,F36531008,17,Cebollas amarillas (aprox. 1kg),"40.365727, -1.157177",Teruel,982,2024-12-16,2024-12-20,2024-12-17,En fabricación,
7802954,F98765432,1,Leche entera 500ml,"40.664648, -4.682038",Ávila,700,2024-12-16,2024-12-22,2024-12-19,En fabricación,
3931645,K19267654,4,Yogur natural 4 unidades (125gr cada uno),"38.544685, -7.915859",Évora,944,2024-12-16,2025-01-02,2024-12-30,En fabricación,
9062479,A46715217,3,Queso cheddar 200gr,"41.53178, -8.2422746",Braga,614,2024-12-16,2024-12-30,2024-12-27,En fabricación,
9484744,E42477092,20,Pan fresco de hogaza (500gr),"37.875219, -4.763063",Córdoba,712,2024-12-16,2024-12-19,2024-12-16,En fabricación,
4586745,F86466817,15,Lechuga romana 1 unidad,"37.081185, -7.891208",Faro,975,2024-12-16,2024-12-20,2024-12-17,En fabricación,
4666115,D43972411,20,Pan fresco de hogaza (500gr),"36.702452, -4.472161",Málaga,720,2024-12-16,2024-12-19,2024-12-16,En fabricación,
3695543,F34425120,10,Tocino ahumado en lonchas 200gr,"39.449253, -6.381213",Cáceres,599,2024-12-16,2024-12-26,2024-12-23,En fabricación,
2763925,L26857763,17,Cebollas amarillas (aprox. 1kg),"41.964811, -4.506013",Palencia,833,2024-12-16,2024-12-20,2024-12-17,En fabricación,
1564936,D87654321,8,Filetes de pescado blanco 500gr,"36.783819, -2.742398",Almería,580,2024-12-16,2024-12-22,2024-12-19,En fabricación,
3981301,B87766619,20,Pan fresco de hogaza (500gr),"43.264309, -1.972006",Gipuzkoa,875,2024-12-16,2024-12-19,2024-12-16,En fabricación,
1615692,F86466817,10,Tocino ahumado en lonchas 200gr,"37.081185, -7.891208",Faro,895,2024-12-16,2024-12-26,2024-12-23,En fabricación,
2389083,H50034039,4,Yogur natural 4 unidades (125gr cada uno),"38.031997, -4.058837",Jaén,844,2024-12-16,2025-01-02,2024-12-30,En fabricación,
1329747,G23456789,1,Leche entera 500ml,"38.34061, -0.539066",Alicante,758,2024-12-16,2024-12-22,2024-12-19,En fabricación,
3551213,C65081215,10,Tocino ahumado en lonchas 200gr,"41.734671, -1.206108",Zaragoza,664,2024-12-16,2024-12-26,2024-12-23,En fabricación,
1269776,K19501659,5,Mantequilla 100gr,"42.456239, 1.485435",La Massana,724,2024-12-16,2024-12-26,2024-12-23,En fabricación,
7587845,B61789367,7,Pechuga de pollo fresca 1kg,"43.039131, -7.550207",Lugo,987,2024-12-16,2024-12-20,2024-12-17,En fabricación,
7994835,H22774301,1,Leche entera 500ml,"41.116767, -8.574959",Oporto,828,2024-12-16,2024-12-22,2024-12-19,En fabricación,
4982452,F98765432,15,Lechuga romana 1 unidad,"40.664648, -4.682038",Ávila,820,2024-12-16,2024-12-20,2024-12-17,En fabricación,
6085441,L74463520,18,Zanahorias frescas (500gr),"39.718055, -1.437577",Cuenca,650,2024-12-16,2024-12-19,2024-12-16,En fabricación,
2799949,A92333790,10,Tocino ahumado en lonchas 200gr,"42.483562, 1.490046",Andorra la Vella,773,2024-12-16,2024-12-26,2024-12-23,En fabricación,
4907279,E37234925,5,Mantequilla 100gr,"41.78641, -1.989204",Soria,598,2024-12-16,2024-12-26,2024-12-23,En fabricación,
8270824,E68044155,8,Filetes de pescado blanco 500gr,"39.97722, -0.008643",Castellón,624,2024-12-16,2024-12-22,2024-12-19,En fabricación,
7520186,C37487819,4,Yogur natural 4 unidades (125gr cada uno),"42.362387, -3.624425",Burgos,734,2024-12-16,2025-01-02,2024-12-30,En fabricación,
1908754,E62924835,7,Pechuga de pollo fresca 1kg,"37.269298, -5.994452",Sevilla,625,2024-12-16,2024-12-20,2024-12-17,En fabricación,
8575278,C37487819,14,Espinacas frescas en bolsa 300gr,"42.362387, -3.624425",Burgos,736,2024-12-16,2024-12-19,2024-12-16,En fabricación,
5917242,K42111490,7,Pechuga de pollo fresca 1kg,"41.712777, -8.85317",Viana do Castelo,955,2024-12-16,2024-12-20,2024-12-17,En fabricación,
5385254,H19882206,13,Fresas frescas (caja de 250gr),"42.455927, -2.407701",Logroño,603,2024-12-16,2024-12-18,2024-12-15,En fabricación,
5445864,L21420173,13,Fresas frescas (caja de 250gr),"42.463523, 1.491706",Encamp,970,2024-12-16,2024-12-18,2024-12-15,En fabricación,
3511373,A69030156,19,Patatas para cocinar (1kg),"36.407357, -6.128702",Cádiz,777,2024-12-16,2024-12-24,2024-12-21,En fabricación,
3352584,G75834864,12,"Plátanos maduros (6 unidades, aprox. 1kg)","37.202971, -3.660833",Granada,882,2024-12-16,2024-12-20,2024-12-17,En fabricación,
4851219,D43972411,5,Mantequilla 100gr,"36.702452, -4.472161",Málaga,607,2024-12-16,2024-12-26,2024-12-23,En fabricación,
2232810,F34181536,13,Fresas frescas (caja de 250gr),"41.830116, 0.216181",Huesca,788,2024-12-16,2024-12-18,2024-12-15,En fabricación,
6084915,D90401382,17,Cebollas amarillas (aprox. 1kg),"42.583276, -5.573597",León,679,2024-12-16,2024-12-20,2024-12-17,En fabricación,
6925569,K19501659,20,Pan fresco de hogaza (500gr),"42.456239, 1.485435",La Massana,838,2024-12-16,2024-12-19,2024-12-16,En fabricación,
3899068,E48367217,17,Cebollas amarillas (aprox. 1kg),"39.752122, -8.865028",Leiria,676,2024-12-16,2024-12-20,2024-12-17,En fabricación,
3143934,D64752757,5,Mantequilla 100gr,"42.468846, 1.493294",Sant Julià de Lòria,722,2024-12-16,2024-12-26,2024-12-23,En fabricación,
9223447,K76543210,1,Leche entera 500ml,"41.327635, 2.115424",Barcelona,741,2024-12-16,2024-12-22,2024-12-19,En fabricación,
4273427,K19501659,12,"Plátanos maduros (6 unidades, aprox. 1kg)","42.456239, 1.485435",La Massana,979,2024-12-16,2024-12-20,2024-12-17,En fabricación,
4540935,G56506922,9,Jamón serrano loncheado 150gr,"39.168104, -3.465384",Ciudad Real,904,2024-12-16,2024-12-31,2024-12-28,En fabricación,
7113372,L60867006,17,Cebollas amarillas (aprox. 1kg),"38.007831, -7.855995",Beja,915,2024-12-16,2024-12-20,2024-12-17,En fabricación,
8284736,B31135513,17,Cebollas amarillas (aprox. 1kg),"37.932005, -1.195947",Murcia,552,2024-12-16,2024-12-20,2024-12-17,En fabricación,
6540513,H22774301,17,Cebollas amarillas (aprox. 1kg),"41.116767, -8.574959",Oporto,932,2024-12-16,2024-12-20,2024-12-17,En fabricación,
5340665,B61789367,10,Tocino ahumado en lonchas 200gr,"43.039131, -7.550207",Lugo,596,2024-12-16,2024-12-26,2024-12-23,En fabricación,
3159939,H98721977,15,Lechuga romana 1 unidad,"40.630214, -7.876921",Viseu,795,2024-12-16,2024-12-20,2024-12-17,En fabricación,
6574932,E30624932,8,Filetes de pescado blanco 500gr,"39.268988, -7.43448",Portalegre,862,2024-12-16,2024-12-22,2024-12-19,En fabricación,
1894589,B70158087,8,Filetes de pescado blanco 500gr,"40.190739, -8.517509",Coimbra,748,2024-12-16,2024-12-22,2024-12-19,En fabricación,
9904623,K97925950,11,"Manzanas rojas (6 unidades, aprox. 1kg)","42.552931, 1.590835",Canillo,758,2024-12-16,2024-12-21,2024-12-18,En fabricación,
5126594,B12345678,5,Mantequilla 100gr,"43.269516, -8.411087",A Coruña,743,2024-12-16,2024-12-26,2024-12-23,En fabricación,
3609073,C98454639,1,Leche entera 500ml,"42.402276, -8.583134",Pontevedra,878,2024-12-16,2024-12-22,2024-12-19,En fabricación,
